"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH80","2020-02-24 04:00:00","68.000","63.000","1.600","18.700","0.900","1012.700","","0.000","-99.000","-99.000","-99.000","20.000","","18.500",""
"C0K250","2020-02-24 04:00:00","12.000","0.000","0.000","15.900","0.980","1019.200","","0.000","-99.000","-99.000","-99.000","17.200","","15.100",""
"C0R840","2020-02-24 04:00:00","536.000","51.000","5.700","16.600","-99.000","960.000","","0.000","-99.000","-99.000","-99.000","16.700","","16.500",""
"C0I410","2020-02-24 04:00:00","180.000","12.000","0.300","16.300","0.910","999.100","","0.000","-99.000","-99.000","-99.000","17.600","","16.200",""
"C0M410","2020-02-24 04:00:00","245.000","358.000","0.800","15.000","0.970","988.600","","0.000","-99.000","-99.000","-99.000","16.900","","15.000",""
"C0F9Z0","2020-02-24 04:00:00","3193.000","168.000","2.400","8.500","0.070","699.700","","0.000","-99.000","-99.000","-99.000","8.800","","7.300",""
"C0G810","2020-02-24 04:00:00","26.000","0.000","0.000","18.000","0.920","1016.900","","0.000","-99.000","-99.000","-99.000","18.800","","18.000",""
"C0U650","2020-02-24 04:00:00","442.000","344.000","1.200","15.500","0.980","972.100","","0.000","-99.000","-99.000","-99.000","15.600","","15.300",""
"C0D660","2020-02-24 04:00:00","65.000","101.000","1.400","16.100","0.880","1012.900","","0.000","-99.000","-99.000","-99.000","17.700","","16.100",""
"C0E540","2020-02-24 04:00:00","32.000","138.000","0.300","14.600","0.960","1017.100","","0.000","-99.000","-99.000","-99.000","15.500","","14.000",""
"C0W170","2020-02-24 04:00:00","42.000","8.000","5.600","13.000","0.820","1017.500","","0.000","-99.000","-99.000","-99.000","13.100","","12.600",""
"C0Z150","2020-02-24 04:00:00","27.000","216.000","1.400","18.100","0.990","1020.800","","0.000","-99.000","-99.000","-99.000","18.400","","18.100",""
"C0S840","2020-02-24 04:00:00","22.000","23.000","1.200","21.600","0.780","1021.500","","0.000","-99.000","-99.000","-99.000","22.300","","21.100",""
"C0H9A0","2020-02-24 04:00:00","1595.000","267.000","1.000","9.900","0.860","851.100","","0.000","-99.000","-99.000","-99.000","10.400","","9.600",""
"C0Z300","2020-02-24 04:00:00","182.000","0.000","0.000","17.100","0.990","1003.400","","0.000","-99.000","-99.000","-99.000","17.600","","17.100",""
"C0G730","2020-02-24 04:00:00","27.000","22.000","0.600","16.600","0.980","1018.100","","0.000","-99.000","-99.000","-99.000","17.800","","16.600",""
"C0V730","2020-02-24 04:00:00","33.000","25.000","0.700","19.100","0.990","1017.400","","0.000","-99.000","-99.000","-99.000","20.000","","19.000",""
"C0SA00","2020-02-24 04:00:00","466.000","303.000","1.700","15.600","1.000","969.200","","0.000","-99.000","-99.000","-99.000","16.700","","15.600",""
"C0S900","2020-02-24 04:00:00","27.000","81.000","2.600","22.100","0.740","1019.400","","0.000","-99.000","-99.000","-99.000","22.400","","22.000",""
"C0C480","2020-02-24 04:00:00","105.000","120.000","0.600","18.400","0.840","1008.400","","0.000","-99.000","-99.000","-99.000","19.000","","18.400",""
"C0V720","2020-02-24 04:00:00","15.000","60.000","1.100","19.500","0.900","1019.100","","0.000","-99.000","-99.000","-99.000","20.700","","19.400",""
"C0UA60","2020-02-24 04:00:00","566.000","270.000","1.100","15.600","0.990","957.600","","8.500","7.900","194.000","","15.800","","15.400",""
"C0A980","2020-02-24 04:00:00","11.000","103.000","1.900","20.300","0.750","1020.600","","0.000","-99.000","-99.000","-99.000","20.600","","20.300",""
"C0C670","2020-02-24 04:00:00","250.000","137.000","0.500","16.000","0.890","992.200","","0.000","-99.000","-99.000","-99.000","16.700","","15.900",""
"C0K550","2020-02-24 04:00:00","15.000","324.000","0.400","17.200","0.940","1019.100","","0.000","-99.000","-99.000","-99.000","18.100","","17.200",""
"C0R350","2020-02-24 04:00:00","35.000","56.000","5.600","21.900","0.830","1016.500","","0.000","10.700","84.000","","22.400","","21.600",""
"C0T9F0","2020-02-24 04:00:00","251.000","0.000","0.000","17.200","0.960","994.300","","0.000","-99.000","-99.000","-99.000","17.200","","17.000",""
"C0D390","2020-02-24 04:00:00","146.000","0.000","0.000","13.900","0.940","1002.400","","0.000","-99.000","-99.000","-99.000","15.600","","13.900",""
"C0E430","2020-02-24 04:00:00","258.000","187.000","0.800","14.900","0.910","994.200","","0.000","-99.000","-99.000","-99.000","16.000","","14.800",""
"C0O990","2020-02-24 04:00:00","18.000","0.000","0.000","15.900","0.990","1018.200","","0.000","-99.000","-99.000","-99.000","18.600","","15.900",""
